class	slot	rank
MigsViFoodFoodProductionFacility	misc_param	
MigsViFoodFoodProductionFacility	neg_cont_type	
MigsViFoodFoodProductionFacility	nucl_acid_amp	
MigsViFoodFoodProductionFacility	nucl_acid_ext	
MigsViFoodFoodProductionFacility	nucl_acid_ext_kit	
MigsViFoodFoodProductionFacility	num_replicons	
MigsViFoodFoodProductionFacility	num_samp_collect	
MigsViFoodFoodProductionFacility	number_contig	
MigsViFoodFoodProductionFacility	organism_count	
MigsViFoodFoodProductionFacility	part_plant_animal	
MigsViFoodFoodProductionFacility	pathogenicity	
MigsViFoodFoodProductionFacility	pool_dna_extracts	
MigsViFoodFoodProductionFacility	pos_cont_type	
MigsViFoodFoodProductionFacility	prod_label_claims	
MigsViFoodFoodProductionFacility	project_name	
MigsViFoodFoodProductionFacility	propagation	
MigsViFoodFoodProductionFacility	ref_biomaterial	
MigsViFoodFoodProductionFacility	ref_db	
MigsViFoodFoodProductionFacility	repository_name	
MigsViFoodFoodProductionFacility	room_dim	
MigsViFoodFoodProductionFacility	samp_collect_device	
MigsViFoodFoodProductionFacility	samp_collect_method	
MigsViFoodFoodProductionFacility	samp_floor	
MigsViFoodFoodProductionFacility	samp_loc_condition	
MigsViFoodFoodProductionFacility	samp_mat_process	
MigsViFoodFoodProductionFacility	samp_name	
MigsViFoodFoodProductionFacility	samp_pooling	
MigsViFoodFoodProductionFacility	samp_purpose	
MigsViFoodFoodProductionFacility	samp_rep_biol	
MigsViFoodFoodProductionFacility	samp_rep_tech	
MigsViFoodFoodProductionFacility	samp_room_id	
MigsViFoodFoodProductionFacility	samp_size	
MigsViFoodFoodProductionFacility	samp_source_mat_cat	
MigsViFoodFoodProductionFacility	samp_stor_device	
MigsViFoodFoodProductionFacility	samp_stor_media	
MigsViFoodFoodProductionFacility	samp_store_dur	
MigsViFoodFoodProductionFacility	samp_store_loc	
MigsViFoodFoodProductionFacility	samp_store_temp	
MigsViFoodFoodProductionFacility	samp_surf_moisture	
MigsViFoodFoodProductionFacility	samp_taxon_id	
MigsViFoodFoodProductionFacility	samp_transport_cont	
MigsViFoodFoodProductionFacility	samp_transport_dur	
MigsViFoodFoodProductionFacility	samp_transport_temp	
MigsViFoodFoodProductionFacility	samp_type	
MigsViFoodFoodProductionFacility	samp_vol_we_dna_ext	
MigsViFoodFoodProductionFacility	seq_meth	
MigsViFoodFoodProductionFacility	sequencing_kit	
MigsViFoodFoodProductionFacility	sequencing_location	
MigsViFoodFoodProductionFacility	sim_search_meth	
MigsViFoodFoodProductionFacility	sop	
MigsViFoodFoodProductionFacility	source_mat_id	
MigsViFoodFoodProductionFacility	spec_intended_cons	
MigsViFoodFoodProductionFacility	specific_host	
MigsViFoodFoodProductionFacility	ster_meth_samp_room	
MigsViFoodFoodProductionFacility	study_design	
MigsViFoodFoodProductionFacility	study_inc_dur	
MigsViFoodFoodProductionFacility	study_inc_temp	
MigsViFoodFoodProductionFacility	study_timecourse	
MigsViFoodFoodProductionFacility	study_tmnt	
MigsViFoodFoodProductionFacility	subspecf_gen_lin	
MigsViFoodFoodProductionFacility	surf_material	
MigsViFoodFoodProductionFacility	tax_class	
MigsViFoodFoodProductionFacility	tax_ident	
MigsViFoodFoodProductionFacility	temp	
MigsViFoodFoodProductionFacility	timepoint	
MigsViFoodFoodProductionFacility	virus_enrich_appr	
MigsViFoodHumanFoods	HACCP_term	
MigsViFoodHumanFoods	IFSAC_category	
MigsViFoodHumanFoods	adapters	
MigsViFoodHumanFoods	alt	
MigsViFoodHumanFoods	annot	
MigsViFoodHumanFoods	assembly_name	
MigsViFoodHumanFoods	assembly_qual	
MigsViFoodHumanFoods	assembly_software	
MigsViFoodHumanFoods	associated_resource	
MigsViFoodHumanFoods	bacterial_density	
MigsViFoodHumanFoods	biotic_relationship	
MigsViFoodHumanFoods	coll_site_geo_feat	
MigsViFoodHumanFoods	collection_date	
MigsViFoodHumanFoods	compl_score	
MigsViFoodHumanFoods	compl_software	
MigsViFoodHumanFoods	cons_food_stor_dur	
MigsViFoodHumanFoods	cons_food_stor_temp	
MigsViFoodHumanFoods	cons_purch_date	
MigsViFoodHumanFoods	cons_qty_purchased	
MigsViFoodHumanFoods	cult_isol_date	
MigsViFoodHumanFoods	cult_result	
MigsViFoodHumanFoods	cult_result_org	
MigsViFoodHumanFoods	cult_target	
MigsViFoodHumanFoods	depth	
MigsViFoodHumanFoods	dietary_claim_use	
MigsViFoodHumanFoods	elev	
MigsViFoodHumanFoods	encoded_traits	
MigsViFoodHumanFoods	enrichment_protocol	
MigsViFoodHumanFoods	env_broad_scale	
MigsViFoodHumanFoods	env_local_scale	
MigsViFoodHumanFoods	env_medium	
MigsViFoodHumanFoods	estimated_size	
MigsViFoodHumanFoods	experimental_factor	
MigsViFoodHumanFoods	feat_pred	
MigsViFoodHumanFoods	ferm_chem_add	
MigsViFoodHumanFoods	ferm_chem_add_perc	
MigsViFoodHumanFoods	ferm_headspace_oxy	
MigsViFoodHumanFoods	ferm_medium	
MigsViFoodHumanFoods	ferm_pH	
MigsViFoodHumanFoods	ferm_rel_humidity	
MigsViFoodHumanFoods	ferm_temp	
MigsViFoodHumanFoods	ferm_time	
MigsViFoodHumanFoods	ferm_vessel	
MigsViFoodHumanFoods	food_additive	
MigsViFoodHumanFoods	food_allergen_label	
MigsViFoodHumanFoods	food_contact_surf	
MigsViFoodHumanFoods	food_contain_wrap	
MigsViFoodHumanFoods	food_cooking_proc	
MigsViFoodHumanFoods	food_dis_point	
MigsViFoodHumanFoods	food_ingredient	
MigsViFoodHumanFoods	food_name_status	
MigsViFoodHumanFoods	food_origin	
MigsViFoodHumanFoods	food_pack_capacity	
MigsViFoodHumanFoods	food_pack_integrity	
MigsViFoodHumanFoods	food_pack_medium	
MigsViFoodHumanFoods	food_preserv_proc	
MigsViFoodHumanFoods	food_prior_contact	
MigsViFoodHumanFoods	food_prod	
MigsViFoodHumanFoods	food_prod_synonym	
MigsViFoodHumanFoods	food_product_qual	
MigsViFoodHumanFoods	food_product_type	
MigsViFoodHumanFoods	food_quality_date	
MigsViFoodHumanFoods	food_source	
MigsViFoodHumanFoods	food_trace_list	
MigsViFoodHumanFoods	food_trav_mode	
MigsViFoodHumanFoods	food_trav_vehic	
MigsViFoodHumanFoods	food_treat_proc	
MigsViFoodHumanFoods	genetic_mod	
MigsViFoodHumanFoods	geo_loc_name	
MigsViFoodHumanFoods	host_disease_stat	
MigsViFoodHumanFoods	host_spec_range	
MigsViFoodHumanFoods	intended_consumer	
MigsViFoodHumanFoods	isol_growth_condt	
MigsViFoodHumanFoods	lat_lon	
MigsViFoodHumanFoods	lib_layout	
MigsViFoodHumanFoods	lib_reads_seqd	
MigsViFoodHumanFoods	lib_screen	
MigsViFoodHumanFoods	lib_size	
MigsViFoodHumanFoods	lib_vector	
MigsViFoodHumanFoods	library_prep_kit	
MigsViFoodHumanFoods	lot_number	
MigsViFoodHumanFoods	microb_cult_med	
MigsViFoodHumanFoods	microb_start	
MigsViFoodHumanFoods	microb_start_count	
MigsViFoodHumanFoods	microb_start_inoc	
MigsViFoodHumanFoods	microb_start_prep	
MigsViFoodHumanFoods	microb_start_source	
MigsViFoodHumanFoods	microb_start_taxID	
MigsViFoodHumanFoods	misc_param	
MigsViFoodHumanFoods	neg_cont_type	
MigsViFoodHumanFoods	nucl_acid_amp	
MigsViFoodHumanFoods	nucl_acid_ext	
MigsViFoodHumanFoods	nucl_acid_ext_kit	
MigsViFoodHumanFoods	num_replicons	
MigsViFoodHumanFoods	num_samp_collect	
MigsViFoodHumanFoods	number_contig	
MigsViFoodHumanFoods	organism_count	
MigsViFoodHumanFoods	part_plant_animal	
MigsViFoodHumanFoods	pathogenicity	
MigsViFoodHumanFoods	perturbation	
MigsViFoodHumanFoods	pool_dna_extracts	
MigsViFoodHumanFoods	pos_cont_type	
MigsViFoodHumanFoods	project_name	
MigsViFoodHumanFoods	propagation	
MigsViFoodHumanFoods	ref_biomaterial	
MigsViFoodHumanFoods	ref_db	
MigsViFoodHumanFoods	repository_name	
MigsViFoodHumanFoods	samp_collect_device	
MigsViFoodHumanFoods	samp_collect_method	
MigsViFoodHumanFoods	samp_mat_process	
MigsViFoodHumanFoods	samp_name	
MigsViFoodHumanFoods	samp_pooling	
MigsViFoodHumanFoods	samp_purpose	
MigsViFoodHumanFoods	samp_rep_biol	
MigsViFoodHumanFoods	samp_rep_tech	
MigsViFoodHumanFoods	samp_size	
MigsViFoodHumanFoods	samp_source_mat_cat	
MigsViFoodHumanFoods	samp_stor_device	
MigsViFoodHumanFoods	samp_stor_media	
MigsViFoodHumanFoods	samp_store_dur	
MigsViFoodHumanFoods	samp_store_loc	
MigsViFoodHumanFoods	samp_store_temp	
MigsViFoodHumanFoods	samp_taxon_id	
MigsViFoodHumanFoods	samp_transport_cont	
MigsViFoodHumanFoods	samp_transport_dur	
MigsViFoodHumanFoods	samp_transport_temp	
MigsViFoodHumanFoods	samp_vol_we_dna_ext	
MigsViFoodHumanFoods	seq_meth	
MigsViFoodHumanFoods	sequencing_kit	
MigsViFoodHumanFoods	sequencing_location	
MigsViFoodHumanFoods	serovar_or_serotype	
MigsViFoodHumanFoods	sim_search_meth	
MigsViFoodHumanFoods	sop	
MigsViFoodHumanFoods	source_mat_id	
MigsViFoodHumanFoods	specific_host	
MigsViFoodHumanFoods	spikein_AMR	
MigsViFoodHumanFoods	spikein_antibiotic	
MigsViFoodHumanFoods	spikein_count	
MigsViFoodHumanFoods	spikein_growth_med	
MigsViFoodHumanFoods	spikein_metal	
MigsViFoodHumanFoods	spikein_org	
MigsViFoodHumanFoods	spikein_serovar	
MigsViFoodHumanFoods	spikein_strain	
MigsViFoodHumanFoods	study_design	
MigsViFoodHumanFoods	study_inc_dur	
MigsViFoodHumanFoods	study_inc_temp	
MigsViFoodHumanFoods	study_timecourse	
MigsViFoodHumanFoods	study_tmnt	
MigsViFoodHumanFoods	subspecf_gen_lin	
MigsViFoodHumanFoods	tax_class	
MigsViFoodHumanFoods	tax_ident	
MigsViFoodHumanFoods	temp	
MigsViFoodHumanFoods	timepoint	
MigsViFoodHumanFoods	virus_enrich_appr	
MigsViHostAssociated	adapters	
MigsViHostAssociated	alt	
MigsViHostAssociated	ances_data	
MigsViHostAssociated	annot	
MigsViHostAssociated	assembly_name	
MigsViHostAssociated	assembly_qual	
MigsViHostAssociated	assembly_software	
MigsViHostAssociated	associated_resource	
MigsViHostAssociated	biol_stat	
MigsViHostAssociated	biotic_relationship	
MigsViHostAssociated	blood_press_diast	
MigsViHostAssociated	blood_press_syst	
MigsViHostAssociated	chem_administration	
MigsViHostAssociated	collection_date	
MigsViHostAssociated	compl_score	
MigsViHostAssociated	compl_software	
MigsViHostAssociated	depth	
MigsViHostAssociated	elev	
MigsViHostAssociated	encoded_traits	
MigsViHostAssociated	env_broad_scale	
MigsViHostAssociated	env_local_scale	
MigsViHostAssociated	env_medium	
MigsViHostAssociated	estimated_size	
MigsViHostAssociated	experimental_factor	
MigsViHostAssociated	feat_pred	
MigsViHostAssociated	genetic_mod	
MigsViHostAssociated	geo_loc_name	
MigsViHostAssociated	gravidity	
MigsViHostAssociated	host_age	
MigsViHostAssociated	host_body_habitat	
MigsViHostAssociated	host_body_product	
MigsViHostAssociated	host_body_site	
MigsViHostAssociated	host_body_temp	
MigsViHostAssociated	host_color	
MigsViHostAssociated	host_common_name	
MigsViHostAssociated	host_diet	
MigsViHostAssociated	host_disease_stat	
MigsViHostAssociated	host_dry_mass	
MigsViHostAssociated	host_fam_rel	
MigsViHostAssociated	host_genotype	
MigsViHostAssociated	host_growth_cond	
MigsViHostAssociated	host_height	
MigsViHostAssociated	host_last_meal	
MigsViHostAssociated	host_length	
MigsViHostAssociated	host_life_stage	
MigsViHostAssociated	host_phenotype	
MigsViHostAssociated	host_sex	
MigsViHostAssociated	host_shape	
MigsViHostAssociated	host_spec_range	
MigsViHostAssociated	host_subject_id	
MigsViHostAssociated	host_subspecf_genlin	
MigsViHostAssociated	host_substrate	
MigsViHostAssociated	host_symbiont	
MigsViHostAssociated	host_taxid	
MigsViHostAssociated	host_tot_mass	
MigsViHostAssociated	isol_growth_condt	
MigsViHostAssociated	lat_lon	
MigsViHostAssociated	lib_layout	
MigsViHostAssociated	lib_reads_seqd	
MigsViHostAssociated	lib_screen	
MigsViHostAssociated	lib_size	
MigsViHostAssociated	lib_vector	
MigsViHostAssociated	misc_param	
MigsViHostAssociated	neg_cont_type	
MigsViHostAssociated	nucl_acid_amp	
MigsViHostAssociated	nucl_acid_ext	
MigsViHostAssociated	num_replicons	
MigsViHostAssociated	number_contig	
MigsViHostAssociated	organism_count	
MigsViHostAssociated	oxy_stat_samp	
MigsViHostAssociated	pathogenicity	
MigsViHostAssociated	perturbation	
MigsViHostAssociated	pos_cont_type	
MigsViHostAssociated	project_name	
MigsViHostAssociated	propagation	
MigsViHostAssociated	ref_biomaterial	
MigsViHostAssociated	ref_db	
MigsViHostAssociated	salinity	
MigsViHostAssociated	samp_capt_status	
MigsViHostAssociated	samp_collect_device	
MigsViHostAssociated	samp_collect_method	
MigsViHostAssociated	samp_dis_stage	
MigsViHostAssociated	samp_mat_process	
MigsViHostAssociated	samp_name	
MigsViHostAssociated	samp_size	
MigsViHostAssociated	samp_store_dur	
MigsViHostAssociated	samp_store_loc	
MigsViHostAssociated	samp_store_temp	
MigsViHostAssociated	samp_taxon_id	
MigsViHostAssociated	samp_vol_we_dna_ext	
MigsViHostAssociated	seq_meth	
MigsViHostAssociated	sim_search_meth	
MigsViHostAssociated	sop	
MigsViHostAssociated	source_mat_id	
MigsViHostAssociated	specific_host	
MigsViHostAssociated	subspecf_gen_lin	
MigsViHostAssociated	tax_class	
MigsViHostAssociated	tax_ident	
MigsViHostAssociated	temp	
MigsViHostAssociated	virus_enrich_appr	
MigsViHumanAssociated	adapters	
MigsViHumanAssociated	alt	
MigsViHumanAssociated	amniotic_fluid_color	
MigsViHumanAssociated	annot	
MigsViHumanAssociated	assembly_name	
MigsViHumanAssociated	assembly_qual	
MigsViHumanAssociated	assembly_software	
MigsViHumanAssociated	associated_resource	
MigsViHumanAssociated	biotic_relationship	
MigsViHumanAssociated	blood_blood_disord	
MigsViHumanAssociated	chem_administration	
MigsViHumanAssociated	collection_date	
MigsViHumanAssociated	compl_score	
MigsViHumanAssociated	compl_software	
MigsViHumanAssociated	depth	
MigsViHumanAssociated	diet_last_six_month	
MigsViHumanAssociated	drug_usage	
MigsViHumanAssociated	elev	
MigsViHumanAssociated	encoded_traits	
MigsViHumanAssociated	env_broad_scale	
MigsViHumanAssociated	env_local_scale	
MigsViHumanAssociated	env_medium	
MigsViHumanAssociated	estimated_size	
MigsViHumanAssociated	ethnicity	
MigsViHumanAssociated	experimental_factor	
MigsViHumanAssociated	feat_pred	
MigsViHumanAssociated	foetal_health_stat	
MigsViHumanAssociated	geo_loc_name	
MigsViHumanAssociated	gestation_state	
MigsViHumanAssociated	host_age	
MigsViHumanAssociated	host_body_mass_index	
MigsViHumanAssociated	host_body_product	
MigsViHumanAssociated	host_body_site	
MigsViHumanAssociated	host_body_temp	
MigsViHumanAssociated	host_diet	
MigsViHumanAssociated	host_disease_stat	
MigsViHumanAssociated	host_fam_rel	
MigsViHumanAssociated	host_genotype	
MigsViHumanAssociated	host_height	
MigsViHumanAssociated	host_hiv_stat	
MigsViHumanAssociated	host_last_meal	
MigsViHumanAssociated	host_occupation	
MigsViHumanAssociated	host_phenotype	
MigsViHumanAssociated	host_pulse	
MigsViHumanAssociated	host_sex	
MigsViHumanAssociated	host_spec_range	
MigsViHumanAssociated	host_subject_id	
MigsViHumanAssociated	host_symbiont	
MigsViHumanAssociated	host_tot_mass	
MigsViHumanAssociated	ihmc_medication_code	
MigsViHumanAssociated	isol_growth_condt	
MigsViHumanAssociated	kidney_disord	
MigsViHumanAssociated	lat_lon	
MigsViHumanAssociated	lib_layout	
MigsViHumanAssociated	lib_reads_seqd	
MigsViHumanAssociated	lib_screen	
MigsViHumanAssociated	lib_size	
MigsViHumanAssociated	lib_vector	
MigsViHumanAssociated	maternal_health_stat	
MigsViHumanAssociated	medic_hist_perform	
MigsViHumanAssociated	misc_param	
MigsViHumanAssociated	neg_cont_type	
MigsViHumanAssociated	nose_throat_disord	
MigsViHumanAssociated	nucl_acid_amp	
MigsViHumanAssociated	nucl_acid_ext	
MigsViHumanAssociated	num_replicons	
MigsViHumanAssociated	number_contig	
MigsViHumanAssociated	organism_count	
MigsViHumanAssociated	oxy_stat_samp	
MigsViHumanAssociated	pathogenicity	
MigsViHumanAssociated	perturbation	
MigsViHumanAssociated	pet_farm_animal	
MigsViHumanAssociated	pos_cont_type	
MigsViHumanAssociated	project_name	
MigsViHumanAssociated	propagation	
MigsViHumanAssociated	pulmonary_disord	
MigsViHumanAssociated	ref_biomaterial	
MigsViHumanAssociated	ref_db	
MigsViHumanAssociated	salinity	
MigsViHumanAssociated	samp_collect_device	
MigsViHumanAssociated	samp_collect_method	
MigsViHumanAssociated	samp_mat_process	
MigsViHumanAssociated	samp_name	
MigsViHumanAssociated	samp_size	
MigsViHumanAssociated	samp_store_dur	
MigsViHumanAssociated	samp_store_loc	
MigsViHumanAssociated	samp_store_temp	
MigsViHumanAssociated	samp_taxon_id	
MigsViHumanAssociated	samp_vol_we_dna_ext	
MigsViHumanAssociated	seq_meth	
MigsViHumanAssociated	sim_search_meth	
MigsViHumanAssociated	smoker	
MigsViHumanAssociated	sop	
MigsViHumanAssociated	source_mat_id	
MigsViHumanAssociated	specific_host	
MigsViHumanAssociated	study_complt_stat	
MigsViHumanAssociated	subspecf_gen_lin	
MigsViHumanAssociated	tax_class	
MigsViHumanAssociated	tax_ident	
MigsViHumanAssociated	temp	
MigsViHumanAssociated	travel_out_six_month	
MigsViHumanAssociated	twin_sibling	
MigsViHumanAssociated	urine_collect_meth	
MigsViHumanAssociated	urogenit_tract_disor	
MigsViHumanAssociated	virus_enrich_appr	
MigsViHumanAssociated	weight_loss_3_month	
MigsViHumanGut	adapters	
MigsViHumanGut	alt	
MigsViHumanGut	annot	
MigsViHumanGut	assembly_name	
MigsViHumanGut	assembly_qual	
MigsViHumanGut	assembly_software	
MigsViHumanGut	associated_resource	
MigsViHumanGut	biotic_relationship	
MigsViHumanGut	chem_administration	
MigsViHumanGut	collection_date	
MigsViHumanGut	compl_score	
MigsViHumanGut	compl_software	
MigsViHumanGut	depth	
MigsViHumanGut	elev	
MigsViHumanGut	encoded_traits	
MigsViHumanGut	env_broad_scale	
MigsViHumanGut	env_local_scale	
MigsViHumanGut	env_medium	
MigsViHumanGut	estimated_size	
MigsViHumanGut	ethnicity	
MigsViHumanGut	experimental_factor	
MigsViHumanGut	feat_pred	
MigsViHumanGut	gastrointest_disord	
MigsViHumanGut	geo_loc_name	
MigsViHumanGut	host_age	
MigsViHumanGut	host_body_mass_index	
MigsViHumanGut	host_body_product	
MigsViHumanGut	host_body_site	
MigsViHumanGut	host_body_temp	
MigsViHumanGut	host_diet	
MigsViHumanGut	host_disease_stat	
MigsViHumanGut	host_fam_rel	
MigsViHumanGut	host_genotype	
MigsViHumanGut	host_height	
MigsViHumanGut	host_last_meal	
MigsViHumanGut	host_occupation	
MigsViHumanGut	host_phenotype	
MigsViHumanGut	host_pulse	
MigsViHumanGut	host_sex	
MigsViHumanGut	host_spec_range	
MigsViHumanGut	host_subject_id	
MigsViHumanGut	host_symbiont	
MigsViHumanGut	host_tot_mass	
MigsViHumanGut	ihmc_medication_code	
MigsViHumanGut	isol_growth_condt	
MigsViHumanGut	lat_lon	
MigsViHumanGut	lib_layout	
MigsViHumanGut	lib_reads_seqd	
MigsViHumanGut	lib_screen	
MigsViHumanGut	lib_size	
MigsViHumanGut	lib_vector	
MigsViHumanGut	liver_disord	
MigsViHumanGut	medic_hist_perform	
MigsViHumanGut	misc_param	
MigsViHumanGut	neg_cont_type	
MigsViHumanGut	nucl_acid_amp	
MigsViHumanGut	nucl_acid_ext	
MigsViHumanGut	num_replicons	
MigsViHumanGut	number_contig	
MigsViHumanGut	organism_count	
MigsViHumanGut	oxy_stat_samp	
MigsViHumanGut	pathogenicity	
MigsViHumanGut	perturbation	
MigsViHumanGut	pos_cont_type	
MigsViHumanGut	project_name	
MigsViHumanGut	propagation	
MigsViHumanGut	ref_biomaterial	
MigsViHumanGut	ref_db	
MigsViHumanGut	salinity	
MigsViHumanGut	samp_collect_device	
MigsViHumanGut	samp_collect_method	
MigsViHumanGut	samp_mat_process	
MigsViHumanGut	samp_name	
MigsViHumanGut	samp_size	
MigsViHumanGut	samp_store_dur	
MigsViHumanGut	samp_store_loc	
MigsViHumanGut	samp_store_temp	
MigsViHumanGut	samp_taxon_id	
MigsViHumanGut	samp_vol_we_dna_ext	
MigsViHumanGut	seq_meth	
MigsViHumanGut	sim_search_meth	
MigsViHumanGut	sop	
MigsViHumanGut	source_mat_id	
MigsViHumanGut	special_diet	
MigsViHumanGut	specific_host	
MigsViHumanGut	subspecf_gen_lin	
MigsViHumanGut	tax_class	
MigsViHumanGut	tax_ident	
MigsViHumanGut	temp	
MigsViHumanGut	virus_enrich_appr	
MigsViHumanOral	adapters	
MigsViHumanOral	alt	
MigsViHumanOral	annot	
MigsViHumanOral	assembly_name	
MigsViHumanOral	assembly_qual	
MigsViHumanOral	assembly_software	
MigsViHumanOral	associated_resource	
MigsViHumanOral	biotic_relationship	
MigsViHumanOral	chem_administration	
MigsViHumanOral	collection_date	
MigsViHumanOral	compl_score	
MigsViHumanOral	compl_software	
MigsViHumanOral	depth	
MigsViHumanOral	elev	
MigsViHumanOral	encoded_traits	
MigsViHumanOral	env_broad_scale	
MigsViHumanOral	env_local_scale	
MigsViHumanOral	env_medium	
MigsViHumanOral	estimated_size	
MigsViHumanOral	ethnicity	
MigsViHumanOral	experimental_factor	
MigsViHumanOral	feat_pred	
MigsViHumanOral	geo_loc_name	
MigsViHumanOral	host_age	
MigsViHumanOral	host_body_mass_index	
MigsViHumanOral	host_body_product	
MigsViHumanOral	host_body_site	
MigsViHumanOral	host_body_temp	
MigsViHumanOral	host_diet	
MigsViHumanOral	host_disease_stat	
MigsViHumanOral	host_fam_rel	
MigsViHumanOral	host_genotype	
MigsViHumanOral	host_height	
MigsViHumanOral	host_last_meal	
MigsViHumanOral	host_occupation	
MigsViHumanOral	host_phenotype	
MigsViHumanOral	host_pulse	
MigsViHumanOral	host_sex	
MigsViHumanOral	host_spec_range	
MigsViHumanOral	host_subject_id	
MigsViHumanOral	host_symbiont	
MigsViHumanOral	host_tot_mass	
MigsViHumanOral	ihmc_medication_code	
MigsViHumanOral	isol_growth_condt	
MigsViHumanOral	lat_lon	
MigsViHumanOral	lib_layout	
MigsViHumanOral	lib_reads_seqd	
MigsViHumanOral	lib_screen	
MigsViHumanOral	lib_size	
MigsViHumanOral	lib_vector	
MigsViHumanOral	medic_hist_perform	
MigsViHumanOral	misc_param	
MigsViHumanOral	neg_cont_type	
MigsViHumanOral	nose_mouth_teeth_throat_disord	
MigsViHumanOral	nucl_acid_amp	
MigsViHumanOral	nucl_acid_ext	
MigsViHumanOral	num_replicons	
MigsViHumanOral	number_contig	
MigsViHumanOral	organism_count	
MigsViHumanOral	oxy_stat_samp	
MigsViHumanOral	pathogenicity	
MigsViHumanOral	perturbation	
MigsViHumanOral	pos_cont_type	
MigsViHumanOral	project_name	
MigsViHumanOral	propagation	
MigsViHumanOral	ref_biomaterial	
MigsViHumanOral	ref_db	
MigsViHumanOral	salinity	
MigsViHumanOral	samp_collect_device	
MigsViHumanOral	samp_collect_method	
MigsViHumanOral	samp_mat_process	
MigsViHumanOral	samp_name	
MigsViHumanOral	samp_size	
MigsViHumanOral	samp_store_dur	
MigsViHumanOral	samp_store_loc	
MigsViHumanOral	samp_store_temp	
MigsViHumanOral	samp_taxon_id	
MigsViHumanOral	samp_vol_we_dna_ext	
MigsViHumanOral	seq_meth	
MigsViHumanOral	sim_search_meth	
MigsViHumanOral	sop	
MigsViHumanOral	source_mat_id	
MigsViHumanOral	specific_host	
MigsViHumanOral	subspecf_gen_lin	
MigsViHumanOral	tax_class	
MigsViHumanOral	tax_ident	
MigsViHumanOral	temp	
MigsViHumanOral	time_last_toothbrush	
MigsViHumanOral	virus_enrich_appr	
MigsViHumanSkin	adapters	
MigsViHumanSkin	alt	
MigsViHumanSkin	annot	
MigsViHumanSkin	assembly_name	
MigsViHumanSkin	assembly_qual	
MigsViHumanSkin	assembly_software	
MigsViHumanSkin	associated_resource	
MigsViHumanSkin	biotic_relationship	
MigsViHumanSkin	chem_administration	
MigsViHumanSkin	collection_date	
MigsViHumanSkin	compl_score	
MigsViHumanSkin	compl_software	
MigsViHumanSkin	depth	
MigsViHumanSkin	dermatology_disord	
MigsViHumanSkin	dominant_hand	
MigsViHumanSkin	elev	
MigsViHumanSkin	encoded_traits	
MigsViHumanSkin	env_broad_scale	
MigsViHumanSkin	env_local_scale	
MigsViHumanSkin	env_medium	
MigsViHumanSkin	estimated_size	
MigsViHumanSkin	ethnicity	
MigsViHumanSkin	experimental_factor	
MigsViHumanSkin	feat_pred	
MigsViHumanSkin	geo_loc_name	
MigsViHumanSkin	host_age	
MigsViHumanSkin	host_body_mass_index	
MigsViHumanSkin	host_body_product	
MigsViHumanSkin	host_body_site	
MigsViHumanSkin	host_body_temp	
MigsViHumanSkin	host_diet	
MigsViHumanSkin	host_disease_stat	
MigsViHumanSkin	host_fam_rel	
MigsViHumanSkin	host_genotype	
MigsViHumanSkin	host_height	
MigsViHumanSkin	host_last_meal	
MigsViHumanSkin	host_occupation	
MigsViHumanSkin	host_phenotype	
MigsViHumanSkin	host_pulse	
MigsViHumanSkin	host_sex	
MigsViHumanSkin	host_spec_range	
MigsViHumanSkin	host_subject_id	
MigsViHumanSkin	host_symbiont	
MigsViHumanSkin	host_tot_mass	
MigsViHumanSkin	ihmc_medication_code	
MigsViHumanSkin	isol_growth_condt	
MigsViHumanSkin	lat_lon	
MigsViHumanSkin	lib_layout	
MigsViHumanSkin	lib_reads_seqd	
MigsViHumanSkin	lib_screen	
MigsViHumanSkin	lib_size	
MigsViHumanSkin	lib_vector	
MigsViHumanSkin	medic_hist_perform	
MigsViHumanSkin	misc_param	
MigsViHumanSkin	neg_cont_type	
MigsViHumanSkin	nucl_acid_amp	
MigsViHumanSkin	nucl_acid_ext	
MigsViHumanSkin	num_replicons	
MigsViHumanSkin	number_contig	
MigsViHumanSkin	organism_count	
MigsViHumanSkin	oxy_stat_samp	
MigsViHumanSkin	pathogenicity	
MigsViHumanSkin	perturbation	
MigsViHumanSkin	pos_cont_type	
MigsViHumanSkin	project_name	
MigsViHumanSkin	propagation	
MigsViHumanSkin	ref_biomaterial	
MigsViHumanSkin	ref_db	
MigsViHumanSkin	salinity	
MigsViHumanSkin	samp_collect_device	
MigsViHumanSkin	samp_collect_method	
MigsViHumanSkin	samp_mat_process	
MigsViHumanSkin	samp_name	
MigsViHumanSkin	samp_size	
MigsViHumanSkin	samp_store_dur	
MigsViHumanSkin	samp_store_loc	
MigsViHumanSkin	samp_store_temp	
MigsViHumanSkin	samp_taxon_id	
MigsViHumanSkin	samp_vol_we_dna_ext	
MigsViHumanSkin	seq_meth	
MigsViHumanSkin	sim_search_meth	
MigsViHumanSkin	sop	
MigsViHumanSkin	source_mat_id	
MigsViHumanSkin	specific_host	
MigsViHumanSkin	subspecf_gen_lin	
MigsViHumanSkin	tax_class	
MigsViHumanSkin	tax_ident	
MigsViHumanSkin	temp	
MigsViHumanSkin	time_since_last_wash	
MigsViHumanSkin	virus_enrich_appr	
MigsViHumanVaginal	adapters	
MigsViHumanVaginal	alt	
MigsViHumanVaginal	annot	
MigsViHumanVaginal	assembly_name	
MigsViHumanVaginal	assembly_qual	
