subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_prefix	object_prefix
nmdc:ExtractionTargetEnum#lipid	lipid	skos:closeMatch	MOD:00668	O-decanoylated residue	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	lipid	nmdc	MOD
mixs:nitro	nitro	skos:closeMatch	MOD:01351	nitrated L-tryptophan	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	nitro	mixs	MOD
mixs:nitro	nitro	skos:closeMatch	MOD:01352	nitrated L-tyrosine	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	nitro	mixs	MOD
nmdc:ShadingDeviceTypeEnum#tree	tree	skos:closeMatch	CDAO:0000110	Tree	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	tree	nmdc	CDAO
nmdc:BiolStatEnum#mutant	mutant	skos:closeMatch	OGI:0000048	mutant	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	mutant	nmdc	OGI
nmdc:BioticRelationshipEnum#symbiont	symbiont	skos:closeMatch	IDO:0000522	symbiont	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	symbiont	nmdc	IDO
nmdc:BioticRelationshipEnum#commensal	commensal	skos:closeMatch	IDO:0000525	commensal	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	commensal	nmdc	IDO
nmdc:BioticRelationshipEnum#parasite	parasite	skos:closeMatch	IDO:0000526	parasite	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	parasite	nmdc	IDO
nmdc:SampSubtypeEnum#biofilm	biofilm	skos:closeMatch	BTO:0002690	biofilm	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	biofilm	nmdc	BTO
nmdc:FloorFinishMatEnum#cork	cork	skos:closeMatch	BTO:0003378	phellem	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	cork	nmdc	BTO
nmdc:PlantGrowthMedEnum#soil	soil	skos:closeMatch	BTO:0003809	soil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	soil	nmdc	BTO
nmdc:SampleTypeEnum#soil	soil	skos:closeMatch	BTO:0003809	soil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	soil	nmdc	BTO
nmdc:HcProducedEnum#Oil	Oil	skos:closeMatch	BTO:0005373	oil secretion	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	oil	nmdc	BTO
nmdc:CeilFinishMatEnum#wood	wood	skos:closeMatch	BTO:0005516	wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	BTO
nmdc:DoorMatEnum#wood	wood	skos:closeMatch	BTO:0005516	wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	BTO
nmdc:SurfMaterialEnum#wood	wood	skos:closeMatch	BTO:0005516	wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	BTO
nmdc:WallFinishMatEnum#wood	wood	skos:closeMatch	BTO:0005516	wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	BTO
nmdc:WindowMatEnum#wood	wood	skos:closeMatch	BTO:0005516	wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	BTO
nmdc:basic_classes/:Protocol	Protocol	skos:closeMatch	OBI:0000272	protocol	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	protocol	nmdc	OBI
nmdc:CollectingBiosamplesFromSite	CollectingBiosamplesFromSite	skos:closeMatch	OBI:0000744	material sampling process	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:closeMatch-INVERSE	nmdc:collectingbiosamplesfromsite	nmdc	OBI
nmdc:CollectingBiosamplesFromSite	CollectingBiosamplesFromSite	skos:closeMatch	OBI:0000744	material sampling process	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:closeMatch-INVERSE	nmdc:collectingbiosamplesfromsite	nmdc	OBI
nmdc:CollectingBiosamplesFromSite	CollectingBiosamplesFromSite	skos:closeMatch	OBI:0000744	material sampling process	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:closeMatch-INVERSE	nmdc:collectingbiosamplesfromsite	nmdc	OBI
nmdc:SubSamplingProcess	SubSamplingProcess	skos:closeMatch	OBI:0000744	material sampling process	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:relatedMatch-INVERSE	nmdc:subsamplingprocess	nmdc	OBI
nmdc:SubSamplingProcess	SubSamplingProcess	skos:closeMatch	OBI:0000744	material sampling process	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:relatedMatch-INVERSE	nmdc:subsamplingprocess	nmdc	OBI
nmdc:SubSamplingProcess	SubSamplingProcess	skos:closeMatch	OBI:0000744	material sampling process	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:relatedMatch-INVERSE	nmdc:subsamplingprocess	nmdc	OBI
nmdc:Biosample	Biosample	skos:closeMatch	OBI:0000747	material sample	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	nmdc:biosample	nmdc	OBI
nmdc:Biosample	Biosample	skos:closeMatch	OBI:0000747	material sample	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:exactMatch-INVERSE	nmdc:biosample	nmdc	OBI
nmdc:Biosample	Biosample	skos:closeMatch	OBI:0000747	material sample	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch-INVERSE	nmdc:biosample	nmdc	OBI
nmdc:Extraction	Extraction	skos:closeMatch	OBI:0302884	extraction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	extraction	nmdc	OBI
nmdc:Extraction	Extraction	skos:closeMatch	OBI:0302884	extraction	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	nmdc:extraction	nmdc	OBI
nmdc:Extraction	Extraction	skos:closeMatch	OBI:0302884	extraction	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:exactMatch-INVERSE	nmdc:extraction	nmdc	OBI
nmdc:Extraction	Extraction	skos:closeMatch	OBI:0302884	extraction	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch-INVERSE	nmdc:extraction	nmdc	OBI
nmdc:FailureWhereEnum#Extraction	Extraction	skos:closeMatch	OBI:0302884	extraction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	extraction	nmdc	OBI
nmdc:OccupDocumentEnum#estimate	estimate	skos:closeMatch	STATO:0000403	estimate of	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	estimate	nmdc	STATO
mixs:density	density	skos:closeMatch	STATO:0000675	density	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	density	mixs	STATO
nmdc:concentration	concentration	skos:closeMatch	STATO:0000704	concentration	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	concentration	nmdc	STATO
mixs:pressure	pressure	skos:closeMatch	NCRO:0000028	pressure	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	pressure	mixs	NCRO
nmdc:temperature	temperature	skos:closeMatch	NCRO:0000029	temperature	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	temperature	nmdc	NCRO
nmdc:DNASampleFormatEnum#Ethanol	Ethanol	skos:closeMatch	OMIT:0001855	Ethanol	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ethanol	nmdc	OMIT
nmdc:RNASampleFormatEnum#Ethanol	Ethanol	skos:closeMatch	OMIT:0001855	Ethanol	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ethanol	nmdc	OMIT
nmdc:CalibrationStandardEnum#alkanes	alkanes	skos:closeMatch	OMIT:0001894	Alkanes	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	alkanes	nmdc	OMIT
nmdc:DoorMatEnum#aluminum	aluminum	skos:closeMatch	OMIT:0001954	Aluminum	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	aluminum	nmdc	OMIT
mixs:benzene	benzene	skos:closeMatch	OMIT:0002921	Benzene	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	benzene	mixs	OMIT
mixs:calcium	calcium	skos:closeMatch	OMIT:0003460	Calcium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	calcium	mixs	OMIT
mixs:chlorophyll	chlorophyll	skos:closeMatch	OMIT:0004055	Chlorophyll	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	chlorophyll	mixs	OMIT
nmdc:CurLandUseEnum#cities	cities	skos:closeMatch	OMIT:0004264	Cities	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	cities	nmdc	OMIT
nmdc:LithologyEnum#Coal	Coal	skos:closeMatch	OMIT:0004341	Coal	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	coal	nmdc	OMIT
nmdc:SrLithologyEnum#Coal	Coal	skos:closeMatch	OMIT:0004341	Coal	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	coal	nmdc	OMIT
nmdc:ExtractionTargetEnum#DNA	DNA	skos:closeMatch	OMIT:0005504	DNA	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	dna	nmdc	OMIT
nmdc:LibraryTypeEnum#DNA	DNA	skos:closeMatch	OMIT:0005504	DNA	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	dna	nmdc	OMIT
nmdc:SurfAirContEnum#dust	dust	skos:closeMatch	OMIT:0005646	Dust	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	dust	nmdc	OMIT
mixs:emulsions	emulsions	skos:closeMatch	OMIT:0005902	Emulsions	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	emulsions	mixs	OMIT
nmdc:SurfMaterialEnum#glass	glass	skos:closeMatch	OMIT:0007093	Glass	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	glass	nmdc	OMIT
mixs:humidity	humidity	skos:closeMatch	OMIT:0007955	Humidity	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	humidity	mixs	OMIT
nmdc:id	id	skos:closeMatch	OMIT:0008191	Id	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	id	nmdc	OMIT
nmdc:SampDisStageEnum#infection	infection	skos:closeMatch	OMIT:0008366	Infection	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	infection	nmdc	OMIT
nmdc:language	language	skos:closeMatch	OMIT:0008902	Language	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	language	nmdc	OMIT
nmdc:ExtractionTargetEnum#lipid	lipid	skos:closeMatch	OMIT:0009135	Lipid A	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	lipid	nmdc	OMIT
mixs:magnesium	magnesium	skos:closeMatch	OMIT:0009349	Magnesium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	magnesium	mixs	OMIT
nmdc:manganese	manganese	skos:closeMatch	OMIT:0009418	Manganese	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	manganese	nmdc	OMIT
mixs:methane	methane	skos:closeMatch	OMIT:0009760	Methane	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	methane	mixs	OMIT
mixs:oxygen	oxygen	skos:closeMatch	OMIT:0011105	Oxygen	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	oxygen	mixs	OMIT
nmdc:FloorFinishMatEnum#paint	paint	skos:closeMatch	OMIT:0011153	Paint	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	paint	nmdc	OMIT
nmdc:SurfMaterialEnum#paint	paint	skos:closeMatch	OMIT:0011153	Paint	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	paint	nmdc	OMIT
mixs:permeability	permeability	skos:closeMatch	OMIT:0011531	Permeability	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	permeability	mixs	OMIT
mixs:potassium	potassium	skos:closeMatch	OMIT:0012153	Potassium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	potassium	mixs	OMIT
mixs:pressure	pressure	skos:closeMatch	OMIT:0012268	Pressure	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	pressure	mixs	OMIT
nmdc:SurfAirContEnum#radon	radon	skos:closeMatch	OMIT:0012816	Radon	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	radon	nmdc	OMIT
nmdc:SampWeatherEnum#rain	rain	skos:closeMatch	OMIT:0012821	Rain	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rain	nmdc	OMIT
nmdc:ExtractionTargetEnum#RNA	RNA	skos:closeMatch	OMIT:0013221	RNA	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rna	nmdc	OMIT
nmdc:LibraryTypeEnum#RNA	RNA	skos:closeMatch	OMIT:0013221	RNA	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rna	nmdc	OMIT
nmdc:num_23s	num_23s	skos:closeMatch	OMIT:0013245	RNA, Ribosomal, 23S	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:broadMatch-INVERSE	nmdc:num_23s	nmdc	OMIT
nmdc:num_5s	num_5s	skos:closeMatch	OMIT:0013248	RNA, Ribosomal, 5S	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:broadMatch-INVERSE	nmdc:num_5s	nmdc	OMIT
nmdc:CeilCondEnum#rupture	rupture	skos:closeMatch	OMIT:0013326	Rupture	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rupture	nmdc	OMIT
nmdc:DoorCondEnum#rupture	rupture	skos:closeMatch	OMIT:0013326	Rupture	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rupture	nmdc	OMIT
nmdc:FloorCondEnum#rupture	rupture	skos:closeMatch	OMIT:0013326	Rupture	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rupture	nmdc	OMIT
nmdc:IntWallCondEnum#rupture	rupture	skos:closeMatch	OMIT:0013326	Rupture	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rupture	nmdc	OMIT
nmdc:RoomCondtEnum#rupture	rupture	skos:closeMatch	OMIT:0013326	Rupture	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rupture	nmdc	OMIT
nmdc:ShadingDeviceCondEnum#rupture	rupture	skos:closeMatch	OMIT:0013326	Rupture	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rupture	nmdc	OMIT
nmdc:WindowCondEnum#rupture	rupture	skos:closeMatch	OMIT:0013326	Rupture	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rupture	nmdc	OMIT
nmdc:ProfilePositionEnum#shoulder	shoulder	skos:closeMatch	OMIT:0013675	Shoulder	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	shoulder	nmdc	OMIT
nmdc:SampWeatherEnum#snow	snow	skos:closeMatch	OMIT:0013802	Snow	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	snow	nmdc	OMIT
mixs:sodium	sodium	skos:closeMatch	OMIT:0013851	Sodium	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	sodium	mixs	OMIT
nmdc:CreditEnum#Software	Software	skos:closeMatch	OMIT:0013871	Software	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	software	nmdc	OMIT
nmdc:PlantGrowthMedEnum#soil	soil	skos:closeMatch	OMIT:0013874	Soil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	soil	nmdc	OMIT
nmdc:SampleTypeEnum#soil	soil	skos:closeMatch	OMIT:0013874	Soil	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	soil	nmdc	OMIT
nmdc:SurfMaterialEnum#stainless+steel	stainless steel	skos:closeMatch	OMIT:0014071	Stainless Steel	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	stainless steel	nmdc	OMIT
nmdc:temperature	temperature	skos:closeMatch	OMIT:0014553	Temperature	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	temperature	nmdc	OMIT
mixs:toluene	toluene	skos:closeMatch	OMIT:0014891	Toluene	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	toluene	mixs	OMIT
mixs:viscosity	viscosity	skos:closeMatch	OMIT:0015613	Viscosity	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	viscosity	mixs	OMIT
nmdc:DNASampleFormatEnum#Water	Water	skos:closeMatch	OMIT:0015695	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	OMIT
nmdc:PlantGrowthMedEnum#water	water	skos:closeMatch	OMIT:0015695	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	OMIT
nmdc:RNASampleFormatEnum#Water	Water	skos:closeMatch	OMIT:0015695	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	OMIT
nmdc:SampleTypeEnum#water	water	skos:closeMatch	OMIT:0015695	Water	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	water	nmdc	OMIT
nmdc:CeilFinishMatEnum#wood	wood	skos:closeMatch	OMIT:0015758	Wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	OMIT
nmdc:DoorMatEnum#wood	wood	skos:closeMatch	OMIT:0015758	Wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	OMIT
nmdc:SurfMaterialEnum#wood	wood	skos:closeMatch	OMIT:0015758	Wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	OMIT
nmdc:WallFinishMatEnum#wood	wood	skos:closeMatch	OMIT:0015758	Wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	OMIT
nmdc:WindowMatEnum#wood	wood	skos:closeMatch	OMIT:0015758	Wood	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	wood	nmdc	OMIT
nmdc:zinc	zinc	skos:closeMatch	OMIT:0015854	Zinc	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	zinc	nmdc	OMIT
mixs:porosity	porosity	skos:closeMatch	OMIT:0016645	Porosity	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	porosity	mixs	OMIT
nmdc:ecosystem	ecosystem	skos:closeMatch	OMIT:0018052	Ecosystem	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	ecosystem	nmdc	OMIT
mixs:biomass	biomass	skos:closeMatch	OMIT:0018723	Biomass	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	biomass	mixs	OMIT
nmdc:Database	Database	skos:closeMatch	OMIT:0019945	Database	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	database	nmdc	OMIT
mixs:gravidity	gravidity	skos:closeMatch	OMIT:0020000	Gravidity	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	gravidity	mixs	OMIT
mixs:drawings	drawings	skos:closeMatch	OMIT:0020355	Drawings	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	drawings	mixs	OMIT
nmdc:SurfAirContEnum#particulate+matter	particulate matter	skos:closeMatch	OMIT:0025164	Particulate Matter	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	matter particulate	nmdc	OMIT
mixs:salinity	salinity	skos:closeMatch	OMIT:0025967	Salinity	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	salinity	mixs	OMIT
nmdc:NucleotideSequencingEnum#metagenome	metagenome	skos:closeMatch	OMIT:0026082	Metagenome	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	metagenome	nmdc	OMIT
nmdc:AnalysisTypeEnum#metabolomics	metabolomics	skos:closeMatch	OMIT:0026286	Metabolomics	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	metabolomics	nmdc	OMIT
nmdc:MassSpectrometryEnum#metabolome	metabolome	skos:closeMatch	OMIT:0026294	Metabolome	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	metabolome	nmdc	OMIT
nmdc:SurfAirContEnum#volatile+organic+compounds	volatile organic compounds	skos:closeMatch	OMIT:0026343	Volatile Organic Compounds	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	compounds organic volatile	nmdc	OMIT
nmdc:AnalysisTypeEnum#metagenomics	metagenomics	skos:closeMatch	OMIT:0026577	Metagenomics	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	metagenomics	nmdc	OMIT
nmdc:CurLandUseEnum#tundra	tundra	skos:closeMatch	OMIT:0028790	Tundra	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	tundra	nmdc	OMIT
nmdc:SoilHorizonEnum#Permafrost	Permafrost	skos:closeMatch	OMIT:0028791	Permafrost	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	permafrost	nmdc	OMIT
nmdc:CurLandUseEnum#rainforest	rainforest	skos:closeMatch	OMIT:0028792	Rainforest	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	rainforest	nmdc	OMIT
nmdc:CreditEnum#Data+curation	Data curation	skos:closeMatch	OMIT:0028885	Data Curation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	curation data	nmdc	OMIT
nmdc:DrawingsEnum#bid	bid	skos:closeMatch	OMIT:0030520	BID	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	bid	nmdc	OMIT
nmdc:SpecificEnum#bid	bid	skos:closeMatch	OMIT:0030520	BID	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	bid	nmdc	OMIT
nmdc:StationaryPhaseEnum#C2	C2	skos:closeMatch	OMIT:0030588	C2	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	c2	nmdc	OMIT
nmdc:DoiProviderEnum#gsc	gsc	skos:closeMatch	OMIT:0048702	GSC	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	gsc	nmdc	OMIT
nmdc:StationaryPhaseEnum#SCX	SCX	skos:closeMatch	OMIT:0056684	SCX	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	scx	nmdc	OMIT
nmdc:ChemicalConversionCategoryEnum#substitution	substitution	skos:closeMatch	SO:1000002	substitution	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	substitution	nmdc	SO
nmdc:Extraction	Extraction	skos:closeMatch	CHMO:0001577	extraction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	extraction	nmdc	CHMO
nmdc:FailureWhereEnum#Extraction	Extraction	skos:closeMatch	CHMO:0001577	extraction	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	extraction	nmdc	CHMO
nmdc:FiltrationProcess	FiltrationProcess	skos:closeMatch	CHMO:0001640	filtration	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:relatedMatch-INVERSE	nmdc:filtrationprocess	nmdc	CHMO
nmdc:FiltrationProcess	FiltrationProcess	skos:closeMatch	CHMO:0001640	filtration	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:relatedMatch-INVERSE	nmdc:filtrationprocess	nmdc	CHMO
nmdc:FiltrationProcess	FiltrationProcess	skos:closeMatch	CHMO:0001640	filtration	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:relatedMatch-INVERSE	nmdc:filtrationprocess	nmdc	CHMO
nmdc:HcProducedEnum#Gas	Gas	skos:closeMatch	CHMO:0001945	gas antisolvent technique	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	gas	nmdc	CHMO
nmdc:SampleStateEnum#gas	gas	skos:closeMatch	CHMO:0001945	gas antisolvent technique	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasExactSynonym	gas	nmdc	CHMO
nmdc:DissolvingProcess	DissolvingProcess	skos:closeMatch	CHMO:0002773	dissolving	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	nmdc:dissolvingprocess	nmdc	CHMO
nmdc:DissolvingProcess	DissolvingProcess	skos:closeMatch	CHMO:0002773	dissolving	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:exactMatch-INVERSE	nmdc:dissolvingprocess	nmdc	CHMO
nmdc:DissolvingProcess	DissolvingProcess	skos:closeMatch	CHMO:0002773	dissolving	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:exactMatch-INVERSE	nmdc:dissolvingprocess	nmdc	CHMO
nmdc:OrganismCountEnum#ATP	ATP	skos:closeMatch	CHEBI:15422	ATP	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	atp	nmdc	CHEBI
nmdc:SeparationMethodEnum#syringe	syringe	skos:closeMatch	OBI:0000422	syringe	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	syringe	nmdc	OBI
nmdc:LibraryPreparation	LibraryPreparation	skos:closeMatch	OBI:0000711	library preparation	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:closeMatch-INVERSE	nmdc:librarypreparation	nmdc	OBI
nmdc:LibraryPreparation	LibraryPreparation	skos:closeMatch	OBI:0000711	library preparation	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:closeMatch-INVERSE	nmdc:librarypreparation	nmdc	OBI
nmdc:LibraryPreparation	LibraryPreparation	skos:closeMatch	OBI:0000711	library preparation	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:closeMatch-INVERSE	nmdc:librarypreparation	nmdc	OBI
nmdc:InstrumentVendorEnum#waters	waters	skos:closeMatch	OBI:0000753	Waters	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	waters	nmdc	OBI
nmdc:InstrumentVendorEnum#agilent	agilent	skos:closeMatch	OBI:0000765	Agilent	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	agilent	nmdc	OBI
nmdc:pcr_cycles	pcr_cycles	skos:closeMatch	OBI:0002475	number of PCR cycles during library construction	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:exactMatch-INVERSE	nmdc:pcr_cycles	nmdc	OBI
nmdc:StorageProcess	StorageProcess	skos:closeMatch	OBI:0302893	storage	semapv:LexicalMatching	oaklib	0.5	rdf:ID	skos:relatedMatch-INVERSE	nmdc:storageprocess	nmdc	OBI
nmdc:StorageProcess	StorageProcess	skos:closeMatch	OBI:0302893	storage	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch	skos:relatedMatch-INVERSE	nmdc:storageprocess	nmdc	OBI
nmdc:StorageProcess	StorageProcess	skos:closeMatch	OBI:0302893	storage	semapv:LexicalMatching	oaklib	0.5	skos:exactMatch-INVERSE	skos:relatedMatch-INVERSE	nmdc:storageprocess	nmdc	OBI
nmdc:CreditEnum#Validation	Validation	skos:closeMatch	OBI:0302911	validation	semapv:LexicalMatching	oaklib	0.5	rdfs:label	rdfs:label	validation	nmdc	OBI
