accession	attribute_name	harmonized_name	display_name	content
SAMEA7723670	env feature	env_local_scale	local-scale environmental context	host-associated habitat
SAMEA7723670	env package	env_package	environmental package	host-associated
SAMEA7723670	env_material	env_medium	environmental medium	feces
SAMEA7723670	environmental_package	env_package	environmental package	host-associated
SAMEA7723670	experiment_code			Ch 2016
SAMEA7723670	experimental_factor	experimental_factor	experimental factor	radiation level
SAMEA7723670	geo loc name	geo_loc_name	geographic location	Ukraine:City of Chernobyl
SAMEA7723670	host body habitat	host_body_habitat	host body habitat	UBERON:feces
SAMEA7723670	host body product	host_body_product	host body product	UBERON:feces
SAMEA7723670	host body site	host_tissue_sampled	host tissue sampled	UBERON:feces
SAMEA7723670	host class			Mammalia
SAMEA7723670	host common name	host_common_name	host common name	bank vole
SAMEA7723670	host diet	host_diet	host diet	herbivore/insectivore
SAMEA7723670	host length mm			93.67
SAMEA7723670	host order			Rodentia
SAMEA7723670	host scientific name	host	host	Myodes glareolus
SAMEA7723670	host sex	host_sex	host sex	male
SAMEA7723670	host state			ad
SAMEA7723670	host subject id	host_subject_id	host subject id	657
SAMEA7723670	host taxid	host_taxid	host taxonomy ID	447135
SAMEA7723670	host tot mass g			19.9
SAMEA7723670	host treatment			hot
SAMEA7723670	host_family			Cricetidae
SAMEA7723670	host_flight			terrestrial, flightless
SAMEA7723670	host_head_width_mm			12.57
SAMEA7723670	host_phylum			Chordata
SAMEA7723670	host_rad_gammaspec_raw_cps			20.2
SAMEA7723670	investigation type	investigation_type	investigation type	metagenome
SAMEA7723670	latitude			51.390412
SAMEA7723670	lcms_batch			6.00
SAMEA7723670	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723670	lcms_position			6D8
SAMEA7723670	lcms_replicate			no
SAMEA7723670	lcms_sample_name_cmn			6D8_5_35_mousseau-88-s108-a02
SAMEA7723670	lcms_sample_name_fbmn			6D8_5_35_mousseau-88-s108-a02.mzML
SAMEA7723670	lcms_sample_type			Sample
SAMEA7723670	lcms_sample_type_sub			Bulk
SAMEA7723670	loc_rad_geiger_gamma_usv_per_h			12.854
SAMEA7723670	location			1
SAMEA7723670	location code			RT
SAMEA7723670	longitude			30.072309
SAMEA7723670	original sample id			Mousseau88.USC.657
SAMEA7723670	physical_specimen_location			UCSD Knight Lab Freezer I and University of South Carolina
SAMEA7723670	physical_specimen_remaining			TRUE
SAMEA7723670	project name	project_name	project name	Chernobyl Microbiome project_LA
SAMEA7723670	read_count_shotgun_r1			5733968.0
SAMEA7723670	read_count_shotgun_rep200			46252.0
SAMEA7723670	read_count_shotgun_woltka_uniq			30476.0
SAMEA7723670	sample name	sample_name	sample name	qiita_sid_13114:13114.mousseau.88.s108
SAMEA7723670	sample type	sample_type	sample type	stool
SAMEA7723670	sample_mass_grams			0.2
SAMEA7723670	sample_name_original			Mousseau88.USC.657
SAMEA7723670	sample_name_plus_plate			6.Mousseau88.USC.657
SAMEA7723670	sampling method			bulk
SAMEA7723670	songbird_train_empo_3			Train
SAMEA7723670	store_cond	store_cond	storage conditions	90 days RT EtOH preserved
SAMEA7723670	study_sample_number			108
SAMEA7723670	tier			3
SAMEA7723670	trap			13
SAMEA7723671	ENA first public			2020-12-17
SAMEA7723671	ENA last update			2020-12-15
SAMEA7723671	ENA-CHECKLIST			ERC000011
SAMEA7723671	External Id			SAMEA7723671
SAMEA7723671	INSDC center alias			UCSDMI
SAMEA7723671	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723671	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723671	INSDC last update			2020-12-15T23:55:52Z
SAMEA7723671	INSDC status			public
SAMEA7723671	Submitter Id			qiita_sid_13114:13114.palenik.42.s002
SAMEA7723671	alpha_shotgun_woltka_faithspd			125.95017291814293
SAMEA7723671	alpha_shotgun_woltka_min10k_faithspd			125.59456199988928
SAMEA7723671	alpha_shotgun_woltka_min10k_richness			647.0
SAMEA7723671	alpha_shotgun_woltka_min10k_shannon			4.068448961247543
SAMEA7723671	alpha_shotgun_woltka_min3450_faithspd			67.11077296
SAMEA7723671	alpha_shotgun_woltka_min3450_richness			272.0
SAMEA7723671	alpha_shotgun_woltka_min3450_shannon			3.625782049
SAMEA7723671	alpha_shotgun_woltka_rar10k_faithspd			31.934841066758967
SAMEA7723671	alpha_shotgun_woltka_rar10k_richness			130.0
SAMEA7723671	alpha_shotgun_woltka_rar10k_shannon			4.049935825297457
SAMEA7723671	alpha_shotgun_woltka_rar3450_faithspd			13.7907845
SAMEA7723671	alpha_shotgun_woltka_rar3450_richness			50.0
SAMEA7723671	alpha_shotgun_woltka_rar3450_shannon			3.606636509
SAMEA7723671	alpha_shotgun_woltka_richness			649.0
SAMEA7723671	alpha_shotgun_woltka_shannon			4.068500142919562
SAMEA7723671	barcode_prefix			palenik.42.s002
SAMEA7723671	collection_timestamp			2/29/16 0:00
SAMEA7723671	depth_sample			0
SAMEA7723671	elevation	elev	elevation	0
SAMEA7723671	emp500_principal_investigator			Palenik
SAMEA7723671	emp500_study_id			42
SAMEA7723671	emp500_title			San Diego seawater
SAMEA7723671	empo_0			EMP sample
SAMEA7723671	empo_1			Free-living
SAMEA7723671	empo_2			Saline
SAMEA7723671	empo_3			Water (saline)
SAMEA7723671	env biome	env_broad_scale	broad-scale environmental context	neritic epipelagic zone biome
SAMEA7723671	env feature	env_local_scale	local-scale environmental context	ocean
SAMEA7723671	env package	env_package	environmental package	water
SAMEA7723671	env_material	env_medium	environmental medium	sea water
SAMEA7723671	environmental_package	env_package	environmental package	water
SAMEA7723671	geo loc name	geo_loc_name	geographic location	North Pacific Ocean:North East Pacific Ocean coastal waters of California:Scripps Canyon
SAMEA7723671	host subject id	host_subject_id	host subject id	Palenik42.Seawater.2
SAMEA7723671	investigation type	investigation_type	investigation type	metagenome
SAMEA7723671	latitude			32.867225
SAMEA7723671	lcms_batch			3.00
SAMEA7723671	lcms_extraction_protocol			Filter_201901_UCSD
SAMEA7723671	lcms_position			3D2
SAMEA7723671	lcms_replicate			no
SAMEA7723671	lcms_sample_name_cmn			3D2_6_32_palenik-42-s002-a02
SAMEA7723671	lcms_sample_name_fbmn			3D2_6_32_palenik-42-s002-a02.mzML
SAMEA7723671	lcms_sample_type			Sample
SAMEA7723671	lcms_sample_type_sub			Filter
SAMEA7723671	longitude			-117.257596
SAMEA7723671	original sample id			Palenik42.Seawater.2
SAMEA7723671	oxygen_mg_per_l			not provided
SAMEA7723671	ph	ph	pH	not provided
SAMEA7723671	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723671	physical_specimen_remaining			FALSE
SAMEA7723671	project name	project_name	project name	San Diego seawater
SAMEA7723671	read_count_shotgun_r1			15578790.0
SAMEA7723671	read_count_shotgun_rep200			151906.0
SAMEA7723671	read_count_shotgun_woltka_uniq			972983.0
SAMEA7723671	salinity_psu			not provided
SAMEA7723671	sample name	sample_name	sample name	qiita_sid_13114:13114.palenik.42.s002
SAMEA7723671	sample type	sample_type	sample type	seawater
SAMEA7723671	sample_name_original			Palenik42.Seawater.2
SAMEA7723671	sample_name_plus_plate			3.Palenik42.Seawater.2
SAMEA7723671	sampling method			filter
SAMEA7723671	songbird_train_empo_3			Train
SAMEA7723671	study_sample_number			2
SAMEA7723671	tier			1
SAMEA7723672	ENA first public			2020-12-17
SAMEA7723672	ENA last update			2020-12-15
SAMEA7723672	ENA-CHECKLIST			ERC000011
SAMEA7723672	External Id			SAMEA7723672
SAMEA7723672	INSDC center alias			UCSDMI
SAMEA7723672	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723672	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723672	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723672	INSDC status			public
SAMEA7723672	Submitter Id			qiita_sid_13114:13114.palenik.42.s008
SAMEA7723672	alpha_shotgun_woltka_faithspd			139.44527955558146
SAMEA7723672	alpha_shotgun_woltka_min10k_faithspd			139.06696558948602
SAMEA7723672	alpha_shotgun_woltka_min10k_richness			703.0
SAMEA7723672	alpha_shotgun_woltka_min10k_shannon			4.2534562893178185
SAMEA7723672	alpha_shotgun_woltka_min3450_faithspd			76.6572966
SAMEA7723672	alpha_shotgun_woltka_min3450_richness			332.0
SAMEA7723672	alpha_shotgun_woltka_min3450_shannon			3.786421145
SAMEA7723672	alpha_shotgun_woltka_rar10k_faithspd			39.32998090841761
SAMEA7723672	alpha_shotgun_woltka_rar10k_richness			162.0
SAMEA7723672	alpha_shotgun_woltka_rar10k_shannon			4.235095077637567
SAMEA7723672	alpha_shotgun_woltka_rar3450_faithspd			19.32638593
SAMEA7723672	alpha_shotgun_woltka_rar3450_richness			68.0
SAMEA7723672	alpha_shotgun_woltka_rar3450_shannon			3.790903217
SAMEA7723672	alpha_shotgun_woltka_richness			704.0
SAMEA7723672	alpha_shotgun_woltka_shannon			4.253488213308455
SAMEA7723672	barcode_prefix			palenik.42.s008
SAMEA7723672	collection_timestamp			3/15/16 0:00
SAMEA7723672	depth_sample			0
SAMEA7723672	elevation	elev	elevation	0
SAMEA7723672	emp500_principal_investigator			Palenik
SAMEA7723672	emp500_study_id			42
SAMEA7723672	emp500_title			San Diego seawater
SAMEA7723672	empo_0			EMP sample
SAMEA7723672	empo_1			Free-living
SAMEA7723672	empo_2			Saline
SAMEA7723672	empo_3			Water (saline)
SAMEA7723672	env biome	env_broad_scale	broad-scale environmental context	neritic epipelagic zone biome
SAMEA7723672	env feature	env_local_scale	local-scale environmental context	ocean
SAMEA7723672	env package	env_package	environmental package	water
SAMEA7723672	env_material	env_medium	environmental medium	sea water
SAMEA7723672	environmental_package	env_package	environmental package	water
SAMEA7723672	geo loc name	geo_loc_name	geographic location	North Pacific Ocean:North East Pacific Ocean coastal waters of California:San Diego Bay
SAMEA7723672	host subject id	host_subject_id	host subject id	Palenik42.Seawater.8
SAMEA7723672	investigation type	investigation_type	investigation type	metagenome
SAMEA7723672	latitude			32.709557
SAMEA7723672	lcms_batch			3.00
SAMEA7723672	lcms_extraction_protocol			Filter_201901_UCSD
SAMEA7723672	lcms_position			3C11
SAMEA7723672	lcms_replicate			no
SAMEA7723672	lcms_sample_name_cmn			3C11_6_29_palenik-42-s008-a02
SAMEA7723672	lcms_sample_name_fbmn			3C11_6_29_palenik-42-s008-a02.mzML
SAMEA7723672	lcms_sample_type			Sample
SAMEA7723672	lcms_sample_type_sub			Filter
SAMEA7723672	longitude			-117.17653
SAMEA7723672	original sample id			Palenik42.Seawater.8
SAMEA7723672	oxygen_mg_per_l			8.4
SAMEA7723672	ph	ph	pH	7.7
SAMEA7723672	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723672	physical_specimen_remaining			FALSE
SAMEA7723672	project name	project_name	project name	San Diego seawater
SAMEA7723672	read_count_shotgun_r1			13913856.0
SAMEA7723672	read_count_shotgun_rep200			58393.0
SAMEA7723672	read_count_shotgun_woltka_uniq			505466.0
SAMEA7723672	salinity_psu			33.45
SAMEA7723672	sample name	sample_name	sample name	qiita_sid_13114:13114.palenik.42.s008
SAMEA7723672	sample type	sample_type	sample type	seawater
SAMEA7723672	sample_name_original			Palenik42.Seawater.8
SAMEA7723672	sample_name_plus_plate			3.Palenik42.Seawater.8
SAMEA7723672	sampling method			filter
SAMEA7723672	songbird_train_empo_3			Test
SAMEA7723672	study_sample_number			8
SAMEA7723672	tier			2
SAMEA7723673	ENA first public			2020-12-17
SAMEA7723673	ENA last update			2020-12-15
SAMEA7723673	ENA-CHECKLIST			ERC000011
SAMEA7723673	External Id			SAMEA7723673
SAMEA7723673	INSDC center alias			UCSDMI
SAMEA7723673	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723673	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723673	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723673	INSDC status			public
SAMEA7723673	Submitter Id			qiita_sid_13114:13114.palenik.42.s009
SAMEA7723673	alpha_shotgun_woltka_faithspd			118.3706844407236
SAMEA7723673	alpha_shotgun_woltka_min10k_faithspd			118.03293730203156
SAMEA7723673	alpha_shotgun_woltka_min10k_richness			576.0
SAMEA7723673	alpha_shotgun_woltka_min10k_shannon			3.933366135651585
SAMEA7723673	alpha_shotgun_woltka_min3450_faithspd			64.3606205
SAMEA7723673	alpha_shotgun_woltka_min3450_richness			262.0
SAMEA7723673	alpha_shotgun_woltka_min3450_shannon			3.378249402
SAMEA7723673	alpha_shotgun_woltka_rar10k_faithspd			37.24347663706703
SAMEA7723673	alpha_shotgun_woltka_rar10k_richness			137.0
SAMEA7723673	alpha_shotgun_woltka_rar10k_shannon			3.947298573546025
SAMEA7723673	alpha_shotgun_woltka_rar3450_faithspd			11.47335526
SAMEA7723673	alpha_shotgun_woltka_rar3450_richness			40.0
SAMEA7723673	alpha_shotgun_woltka_rar3450_shannon			3.293331474
SAMEA7723673	alpha_shotgun_woltka_richness			577.0
SAMEA7723673	alpha_shotgun_woltka_shannon			3.9333968724356905
SAMEA7723673	barcode_prefix			palenik.42.s009
SAMEA7723673	collection_timestamp			3/15/16 0:00
SAMEA7723673	depth_sample			0
SAMEA7723673	elevation	elev	elevation	0
SAMEA7723673	emp500_principal_investigator			Palenik
SAMEA7723673	emp500_study_id			42
SAMEA7723673	emp500_title			San Diego seawater
SAMEA7723673	empo_0			EMP sample
SAMEA7723673	empo_1			Free-living
SAMEA7723673	empo_2			Saline
SAMEA7723673	empo_3			Water (saline)
SAMEA7723673	env biome	env_broad_scale	broad-scale environmental context	neritic epipelagic zone biome
SAMEA7723673	env feature	env_local_scale	local-scale environmental context	ocean
SAMEA7723673	env package	env_package	environmental package	water
SAMEA7723673	env_material	env_medium	environmental medium	sea water
SAMEA7723673	environmental_package	env_package	environmental package	water
SAMEA7723673	geo loc name	geo_loc_name	geographic location	North Pacific Ocean:North East Pacific Ocean coastal waters of California:San Diego Bay
SAMEA7723673	host subject id	host_subject_id	host subject id	Palenik42.Seawater.9
SAMEA7723673	investigation type	investigation_type	investigation type	metagenome
SAMEA7723673	latitude			32.640614
SAMEA7723673	lcms_batch			3.00
SAMEA7723673	lcms_extraction_protocol			Filter_201901_UCSD
SAMEA7723673	lcms_position			3D11
SAMEA7723673	lcms_replicate			no
SAMEA7723673	lcms_sample_name_cmn			3D11_6_40_palenik-42-s009-a02
SAMEA7723673	lcms_sample_name_fbmn			3D11_6_40_palenik-42-s009-a02.mzML
SAMEA7723673	lcms_sample_type			Sample
SAMEA7723673	lcms_sample_type_sub			Filter
SAMEA7723673	longitude			-117.123055
SAMEA7723673	original sample id			Palenik42.Seawater.9
SAMEA7723673	oxygen_mg_per_l			7.15
SAMEA7723673	ph	ph	pH	7.85
SAMEA7723673	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723673	physical_specimen_remaining			FALSE
SAMEA7723673	project name	project_name	project name	San Diego seawater
SAMEA7723673	read_count_shotgun_r1			13035061.0
SAMEA7723673	read_count_shotgun_rep200			65677.0
SAMEA7723673	read_count_shotgun_woltka_uniq			538363.0
SAMEA7723673	salinity_psu			33.34
SAMEA7723673	sample name	sample_name	sample name	qiita_sid_13114:13114.palenik.42.s009
SAMEA7723673	sample type	sample_type	sample type	seawater
SAMEA7723673	sample_name_original			Palenik42.Seawater.9
SAMEA7723673	sample_name_plus_plate			5.Palenik42.Seawater.9
SAMEA7723673	sampling method			filter
SAMEA7723673	songbird_train_empo_3			Train
SAMEA7723673	study_sample_number			9
SAMEA7723673	tier			2
SAMEA7723674	ENA first public			2020-12-17
SAMEA7723674	ENA last update			2020-12-15
SAMEA7723674	ENA-CHECKLIST			ERC000011
SAMEA7723674	External Id			SAMEA7723674
SAMEA7723674	INSDC center alias			UCSDMI
SAMEA7723674	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723674	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723674	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723674	INSDC status			public
SAMEA7723674	Submitter Id			qiita_sid_13114:13114.palenik.42.s017
SAMEA7723674	alpha_shotgun_woltka_faithspd			96.770751488197
SAMEA7723674	alpha_shotgun_woltka_min10k_faithspd			96.770751488197
SAMEA7723674	alpha_shotgun_woltka_min10k_richness			466.0
SAMEA7723674	alpha_shotgun_woltka_min10k_shannon			3.4914893263991433
SAMEA7723674	alpha_shotgun_woltka_min3450_faithspd			52.14733033
SAMEA7723674	alpha_shotgun_woltka_min3450_richness			196.0
SAMEA7723674	alpha_shotgun_woltka_min3450_shannon			2.506880301
SAMEA7723674	alpha_shotgun_woltka_rar10k_faithspd			33.75013033407163
SAMEA7723674	alpha_shotgun_woltka_rar10k_richness			124.0
SAMEA7723674	alpha_shotgun_woltka_rar10k_shannon			3.486697401630459
SAMEA7723674	alpha_shotgun_woltka_rar3450_faithspd			15.05368105
SAMEA7723674	alpha_shotgun_woltka_rar3450_richness			45.0
SAMEA7723674	alpha_shotgun_woltka_rar3450_shannon			2.493326561
SAMEA7723674	alpha_shotgun_woltka_richness			466.0
SAMEA7723674	alpha_shotgun_woltka_shannon			3.4914893263991438
SAMEA7723674	barcode_prefix			palenik.42.s017
SAMEA7723674	collection_timestamp			5/5/16 0:00
SAMEA7723674	depth_sample			30
SAMEA7723674	elevation	elev	elevation	0
SAMEA7723674	emp500_principal_investigator			Palenik
SAMEA7723674	emp500_study_id			42
SAMEA7723674	emp500_title			San Diego seawater
SAMEA7723674	empo_0			EMP sample
SAMEA7723674	empo_1			Free-living
SAMEA7723674	empo_2			Saline
SAMEA7723674	empo_3			Water (saline)
SAMEA7723674	env biome	env_broad_scale	broad-scale environmental context	neritic epipelagic zone biome
SAMEA7723674	env feature	env_local_scale	local-scale environmental context	ocean
SAMEA7723674	env package	env_package	environmental package	water
SAMEA7723674	env_material	env_medium	environmental medium	sea water
SAMEA7723674	environmental_package	env_package	environmental package	water
SAMEA7723674	geo loc name	geo_loc_name	geographic location	North Pacific Ocean:North East Pacific Ocean coastal waters of California
SAMEA7723674	host subject id	host_subject_id	host subject id	Palenik42.seawater.17
SAMEA7723674	investigation type	investigation_type	investigation type	metagenome
SAMEA7723674	latitude			34.25
SAMEA7723674	lcms_batch			3.00
SAMEA7723674	lcms_extraction_protocol			Filter_201901_UCSD
SAMEA7723674	lcms_position			3B7
SAMEA7723674	lcms_replicate			no
SAMEA7723674	lcms_sample_name_cmn			3B7_6_14_palenik-42-s017-a02
SAMEA7723674	lcms_sample_name_fbmn			3B7_6_14_palenik-42-s017-a02.mzML
SAMEA7723674	lcms_sample_type			Sample
SAMEA7723674	lcms_sample_type_sub			Filter
SAMEA7723674	longitude			-121.13
SAMEA7723674	original sample id			Palenik42.Seawater.17
SAMEA7723674	oxygen_mg_per_l			not provided
SAMEA7723674	ph	ph	pH	not provided
SAMEA7723674	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723674	physical_specimen_remaining			FALSE
SAMEA7723674	project name	project_name	project name	San Diego seawater
SAMEA7723674	read_count_shotgun_r1			9177262.0
SAMEA7723674	read_count_shotgun_rep200			23315.0
SAMEA7723674	read_count_shotgun_woltka_uniq			530355.0
SAMEA7723674	salinity_psu			not provided
SAMEA7723674	sample name	sample_name	sample name	qiita_sid_13114:13114.palenik.42.s017
SAMEA7723674	sample type	sample_type	sample type	seawater
SAMEA7723674	sample_name_original			Palenik42.Seawater.17
SAMEA7723674	sample_name_plus_plate			4.Palenik42.Seawater.17
SAMEA7723674	sampling method			filter
SAMEA7723674	songbird_train_empo_3			Test
SAMEA7723674	study_sample_number			17
SAMEA7723674	tier			1
SAMEA7723675	ENA first public			2020-12-17
SAMEA7723675	ENA last update			2020-12-15
SAMEA7723675	ENA-CHECKLIST			ERC000011
SAMEA7723675	External Id			SAMEA7723675
SAMEA7723675	INSDC center alias			UCSDMI
SAMEA7723675	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723675	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723675	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723675	INSDC status			public
SAMEA7723675	Submitter Id			qiita_sid_13114:13114.palenik.42.s018
SAMEA7723675	alpha_shotgun_woltka_faithspd			107.35970256182486
SAMEA7723675	alpha_shotgun_woltka_min10k_faithspd			107.3553156464652
SAMEA7723675	alpha_shotgun_woltka_min10k_richness			543.0
SAMEA7723675	alpha_shotgun_woltka_min10k_shannon			3.4223331601391287
SAMEA7723675	alpha_shotgun_woltka_min3450_faithspd			59.1812582
SAMEA7723675	alpha_shotgun_woltka_min3450_richness			243.0
SAMEA7723675	alpha_shotgun_woltka_min3450_shannon			2.590950148
SAMEA7723675	alpha_shotgun_woltka_rar10k_faithspd			31.99944248953761
SAMEA7723675	alpha_shotgun_woltka_rar10k_richness			112.0
SAMEA7723675	alpha_shotgun_woltka_rar10k_shannon			3.3785659740449416
SAMEA7723675	alpha_shotgun_woltka_rar3450_faithspd			16.52692319
SAMEA7723675	alpha_shotgun_woltka_rar3450_richness			47.0
SAMEA7723675	alpha_shotgun_woltka_rar3450_shannon			2.530301479
SAMEA7723675	alpha_shotgun_woltka_richness			544.0
SAMEA7723675	alpha_shotgun_woltka_shannon			3.422359668470149
SAMEA7723675	barcode_prefix			palenik.42.s018
SAMEA7723675	collection_timestamp			5/5/16 0:00
SAMEA7723675	depth_sample			5
SAMEA7723675	elevation	elev	elevation	0
SAMEA7723675	emp500_principal_investigator			Palenik
SAMEA7723675	emp500_study_id			42
SAMEA7723675	emp500_title			San Diego seawater
SAMEA7723675	empo_0			EMP sample
SAMEA7723675	empo_1			Free-living
SAMEA7723675	empo_2			Saline
SAMEA7723675	empo_3			Water (saline)
SAMEA7723675	env biome	env_broad_scale	broad-scale environmental context	neritic epipelagic zone biome
SAMEA7723675	env feature	env_local_scale	local-scale environmental context	ocean
SAMEA7723675	env package	env_package	environmental package	water
SAMEA7723675	env_material	env_medium	environmental medium	sea water
SAMEA7723675	environmental_package	env_package	environmental package	water
SAMEA7723675	geo loc name	geo_loc_name	geographic location	North Pacific Ocean:North East Pacific Ocean coastal waters of California
SAMEA7723675	host subject id	host_subject_id	host subject id	Palenik42.seawater.18
SAMEA7723675	investigation type	investigation_type	investigation type	metagenome
SAMEA7723675	latitude			34.25
SAMEA7723675	lcms_batch			3.00
SAMEA7723675	lcms_extraction_protocol			Filter_201901_UCSD
SAMEA7723675	lcms_position			3B8
SAMEA7723675	lcms_replicate			no
SAMEA7723675	lcms_sample_name_cmn			3B8_6_15_palenik-42-s018-a02
SAMEA7723675	lcms_sample_name_fbmn			3B8_6_15_palenik-42-s018-a02.mzML
SAMEA7723675	lcms_sample_type			Sample
SAMEA7723675	lcms_sample_type_sub			Filter
SAMEA7723675	longitude			-121.13
SAMEA7723675	original sample id			Palenik42.Seawater.18
SAMEA7723675	oxygen_mg_per_l			not provided
SAMEA7723675	ph	ph	pH	not provided
SAMEA7723675	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723675	physical_specimen_remaining			FALSE
SAMEA7723675	project name	project_name	project name	San Diego seawater
SAMEA7723675	read_count_shotgun_r1			13682465.0
SAMEA7723675	read_count_shotgun_rep200			31242.0
SAMEA7723675	read_count_shotgun_woltka_uniq			654117.0
SAMEA7723675	salinity_psu			not provided
SAMEA7723675	sample name	sample_name	sample name	qiita_sid_13114:13114.palenik.42.s018
SAMEA7723675	sample type	sample_type	sample type	seawater
SAMEA7723675	sample_name_original			Palenik42.Seawater.18
SAMEA7723675	sample_name_plus_plate			2.Palenik42.Seawater.18
SAMEA7723675	sampling method			filter
SAMEA7723675	songbird_train_empo_3			Train
SAMEA7723675	study_sample_number			18
SAMEA7723675	tier			1
SAMEA7723676	ENA first public			2020-12-17
SAMEA7723676	ENA last update			2020-12-15
SAMEA7723676	ENA-CHECKLIST			ERC000011
SAMEA7723676	External Id			SAMEA7723676
SAMEA7723676	INSDC center alias			UCSDMI
SAMEA7723676	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723676	INSDC first public			2020-12-17T04:08:04Z
SAMEA7723676	INSDC last update			2020-12-15T23:55:53Z
SAMEA7723676	INSDC status			public
SAMEA7723676	Submitter Id			qiita_sid_13114:13114.pinto.63.s005
SAMEA7723676	alpha_shotgun_woltka_faithspd			38.57237499167581
SAMEA7723676	alpha_shotgun_woltka_min3450_faithspd			31.03174115
SAMEA7723676	alpha_shotgun_woltka_min3450_richness			99.0
SAMEA7723676	alpha_shotgun_woltka_min3450_shannon			3.613498481
SAMEA7723676	alpha_shotgun_woltka_rar3450_faithspd			28.18796953
SAMEA7723676	alpha_shotgun_woltka_rar3450_richness			83.0
SAMEA7723676	alpha_shotgun_woltka_rar3450_shannon			3.615120877
SAMEA7723676	alpha_shotgun_woltka_richness			131.0
SAMEA7723676	alpha_shotgun_woltka_shannon			3.611510883321525
SAMEA7723676	barcode_prefix			pinto.63.s005
SAMEA7723676	collection_timestamp			5/22/16 0:00
SAMEA7723676	depth_sample			0.3
SAMEA7723676	elevation	elev	elevation	65
SAMEA7723676	emp500_principal_investigator			Pinto
SAMEA7723676	emp500_study_id			63
SAMEA7723676	emp500_title			Costa Rican leaf-cutter ant and bee material
SAMEA7723676	empo_0			EMP sample
SAMEA7723676	empo_1			Host-associated
SAMEA7723676	empo_2			Plant
SAMEA7723676	empo_3			Plant corpus
SAMEA7723676	env biome	env_broad_scale	broad-scale environmental context	tropical broadleaf forest biome
SAMEA7723676	env feature	env_local_scale	local-scale environmental context	insecta-associated habitat
SAMEA7723676	env package	env_package	environmental package	host-associated
SAMEA7723676	env_material	env_medium	environmental medium	organic material
SAMEA7723676	environmental_package	env_package	environmental package	host-associated
SAMEA7723676	gcms_analysis_batch			note applicable
SAMEA7723676	gcms_run_location			UCSD
SAMEA7723676	gcms_sample_name			EMP_Feces_pinto_63_s005_a03_M_332
SAMEA7723676	gcms_sequence			332
SAMEA7723676	geo loc name	geo_loc_name	geographic location	Costa Rica:Puerto Viejo,La Selva Biological Station
SAMEA7723676	host common name	host_common_name	host common name	zompopas
SAMEA7723676	host sex	host_sex	host sex	female
SAMEA7723676	host subject id	host_subject_id	host subject id	gardentop.3
SAMEA7723676	host taxid	host_taxid	host taxonomy ID	12957
SAMEA7723676	host_substrate	host_substrate	host substrate	leaf material
SAMEA7723676	investigation type	investigation_type	investigation type	metagenome
SAMEA7723676	latitude			10.43801
SAMEA7723676	lcms_batch			4.00
SAMEA7723676	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723676	lcms_position			4B7
SAMEA7723676	lcms_replicate			no
SAMEA7723676	lcms_sample_name_cmn			4B7_3_29_pinto-63-s005-a04
SAMEA7723676	lcms_sample_name_fbmn			4B7_3_29_pinto-63-s005-a04.mzML
SAMEA7723676	lcms_sample_type			Sample
SAMEA7723676	lcms_sample_type_sub			Bulk
SAMEA7723676	longitude			-84.01149
SAMEA7723676	original sample id			Pinto63.gardentop.3
SAMEA7723676	physical_specimen_location			UCSD Knight Lab Freezer I
SAMEA7723676	physical_specimen_remaining			TRUE
SAMEA7723676	project name	project_name	project name	Pinto insects from Costa Rica: bees, leaf-cutter ants
SAMEA7723676	read_count_shotgun_r1			10599870.0
SAMEA7723676	read_count_shotgun_rep200			63513.0
SAMEA7723676	read_count_shotgun_woltka_uniq			9032.0
SAMEA7723676	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723676	sample name	sample_name	sample name	qiita_sid_13114:13114.pinto.63.s005
SAMEA7723676	sample type	sample_type	sample type	fungus garden
SAMEA7723676	sample_name_original			Pinto63.gardentop.3
SAMEA7723676	sample_name_plus_plate			7.Pinto63.gardentop.3
SAMEA7723676	sampling method			bulk
SAMEA7723676	songbird_train_empo_3			Test
SAMEA7723676	study_sample_number			5
SAMEA7723676	tier			1
SAMEA7723677	ENA first public			2020-12-17
SAMEA7723677	ENA last update			2020-12-15
